AQ,DQ,RealMean,Real25,Real50,Real75,Real95,Real99.5
23,10,1475169.13489669,1013862.78267149,1345021.1901628,1826947.92242165,2750428.27621356,3957025.75378388
23,11,1447645.87243225,974898.723386802,1328635.7326633,1792073.44582674,2801190.93377913,4338678.35862999
23,12,1362386.19707834,860966.435242278,1277158.87793194,1779256.19688055,2550062.35121482,4083735.24496501
23,13,1340154.22489431,850126.214250329,1222728.43662251,1695760.44417736,2811888.99555147,3754724.99891874
23,14,1226047.73658727,783283.057933693,1107434.59879839,1568996.93360994,2430429.57048757,3544731.48993521
23,15,1134834.50595856,686766.211404096,1024351.15285364,1447820.24469661,2312124.70635377,3727952.58745722
23,16,1092801.92472972,642399.963709322,963019.062136365,1456094.10980258,2357457.39521388,3693262.0025415
23,17,967489.327393992,509367.781803392,862379.161388582,1298477.744441,2092135.43072982,3527395.93777099
23,18,934797.382926223,447681.850244626,776078.839324394,1241089.54926371,2304265.75339747,3772023.97971399
23,19,836679.385311043,394817.156760523,734662.538804232,1115948.22079288,2018247.35418856,3671812.59041921
23,20,753942.084024971,337439.733582615,653389.77311502,1014122.01428511,1930762.2671053,3528968.53264883
23,21,644799.833767994,203040.149164866,505312.603456711,892741.863097116,1823713.66493747,3109039.06921506
23,22,603549.133905981,162619.702125726,445519.333216707,831460.208845146,1784846.55569753,3774297.10956974
23,23,541222.617122759,107895.652578795,424101.427767963,792313.967297755,1494172.54683848,3240125.49792442
23,24,462960.136229408,71218.1746270739,345238.660550065,677207.47823931,1399941.72561231,2722156.80632203
23,25,445276.055683055,48206.3089191994,288357.058819613,641635.313058551,1521279.11326402,3317243.24299721
23,26,399453.240937618,40111.5123540167,243487.199902776,547792.670346795,1506888.09391807,3014051.7238204
23,27,359005.411730122,26883.1242857586,143835.522023028,512799.296741726,1297933.03247676,2987253.4386104
23,28,296052.121525337,12408.1663619472,85077.0214840517,441101.982297468,1211252.88244752,2240638.48324365
23,29,238772.887464735,0,52297.5801564785,337248.231366443,1011152.60666389,2825098.48129237
23,30,239279.668437619,0,45348.6670065578,348897.160143094,1054786.77190294,2497253.17082183
23,31,197553.963656857,0,28120.7145816133,253379.257732147,1041637.73285363,2141671.3623732
23,32,159123.343624527,0,15131.6667702563,179812.465077923,844867.041438543,1859199.77571082
23,33,152142.06604047,0,6138.35375949115,93279.6477856054,753692.050108346,3053068.44861157
23,34,140706.284761784,0,0,65834.5914563819,813979.160825143,2501780.44544634
23,35,109341.556602236,0,0,50585.8226736439,713428.019411796,1889700.51829266
23,36,91473.4246481156,0,0,38153.5099952224,643091.91040168,1458147.50728477
23,37,90121.1319005177,0,0,19606.2222615211,637737.757652236,2033148.76638415
23,38,71496.496710635,0,0,0,541155.593693433,2048579.76145481
23,39,83050.383126449,0,0,0,555671.320700797,2235957.41689625
23,40,53989.6325398228,0,0,0,372817.290066184,1681660.58467938
24,1,16287.5561234669,0,5477.13885990599,16793.2354716388,54217.5040458428,289380.250304633
24,2,216551.338174127,94696.1239230184,150295.28783214,273757.14322107,554056.451743005,1787216.14914769
24,3,582745.410195285,354478.18960225,500393.664537866,706276.581367986,1246221.49129776,2501512.61258561
24,4,957565.07919607,642832.503800619,875397.203276247,1184262.72250087,1793837.23886883,3209154.67912784
24,5,1237599.07260441,895643.492213129,1139999.78010703,1470935.08329988,2175148.866372,3755611.76958247
24,6,1426531.31021908,987307.423729239,1306875.34194355,1736095.82828011,2661192.73004783,4173546.16239429
24,7,1523930.64712291,1090310.44109733,1408545.70782478,1839873.60285797,2752922.13380385,4250401.98822398
24,8,1561824.72590449,1127248.3747209,1461217.92021444,1936957.61318737,2803281.94493919,4122606.45797006
24,9,1574885.52947018,1094870.46440229,1466499.29095001,1908483.30747641,2895472.2437491,4359684.93049603
24,10,1539643.36648836,1045386.91832882,1425757.35563021,1927731.99542009,2721139.91176194,4287649.06914539
24,11,1517969.61210716,1044482.8024823,1415507.33424254,1841894.2972069,2886385.09796295,4450520.52665297
24,12,1440462.9846175,952650.1244397,1330710.85940207,1824324.30753561,2742433.83428921,4502411.3794157
24,13,1351662.612411,855871.716273758,1235747.20017272,1724245.08569429,2587694.57341497,4207426.63242966
24,14,1270404.97085215,786699.575179282,1156059.78117044,1667560.46489381,2427975.61114637,3818393.73388122
24,15,1156788.25941985,670617.799525957,1049982.91622406,1497445.01317273,2447146.0845984,4536583.93871618
24,16,1104993.51980212,627933.604256113,988418.666837919,1453775.37885701,2368098.68758877,3758814.12685742
24,17,998738.362841863,519336.079295636,877424.372815025,1338632.10968861,2287998.99099377,3872415.7590487
24,18,929885.788532685,457643.361148232,796845.604843421,1240455.64430155,2164601.39498798,3795262.61526827
24,19,851988.653503345,402736.454303199,733466.862672244,1163416.80700041,2041549.45142289,3576368.44036399
24,20,693604.35322484,284103.839586057,568584.188877125,964403.850592061,1812885.48514146,3252787.72877757
24,21,678821.756053697,229527.707764779,513319.630227055,955498.808151868,1802040.30501471,3732345.45368122
24,22,632526.323479536,220136.45445832,503907.24520232,852127.731277701,1812295.85859761,2958845.20093545
24,23,530011.48327123,102474.697862224,421288.766944684,773250.662015717,1479497.14713159,2994459.80977732
24,24,511379.253775196,82589.1162862943,360267.362065891,697104.492555177,1669317.85339003,3587718.84650531
24,25,420259.809512418,55737.8796003531,267542.068232072,589291.59686542,1435845.09468207,2864982.46827197
24,26,377931.809506504,37218.2862064209,246676.453835839,547281.692684991,1314734.92411589,2527003.57450716
24,27,331733.743875077,22373.0356486959,113344.708566528,490403.131477037,1148881.87273514,2946913.47559799
24,28,312241.595223829,12797.7066822484,85292.4580275712,442109.824697497,1238861.90155204,2681716.67516477
24,29,259303.484975379,0,63199.5731471229,354112.428463676,1062279.83850979,3253674.59378685
24,30,221505.940675461,0,45558.7180096249,315173.698196365,1009410.27078394,2568293.39802158
24,31,206677.235960602,0,34615.1830899316,279663.272066881,940440.780122867,2511225.7698351
24,32,158401.783652427,0,9577.02853069745,102695.798781085,888765.906931623,2549875.56892422
24,33,153225.067767308,0,2753.2875274328,106596.236399155,794333.353729654,2293294.29100555
24,34,144102.284156957,0,0,76230.3209863192,879950.967807945,2015763.14762467
24,35,122831.641128081,0,0,52387.3975388122,753231.427569333,2258304.87272819
24,36,98840.3663870893,0,0,35001.0804446408,657791.42964829,2006624.58813286
24,37,85611.4500278282,0,0,22065.0626916896,645303.271767862,1947732.90122114
24,38,81941.1117396604,0,0,6818.92205003619,533196.071356804,2114947.22182932
24,39,77023.1542142588,0,0,0,469263.045839585,2581770.69435015
24,40,54148.8136124409,0,0,0,366316.833403161,1813189.26593236
25,1,14286.9483980519,0,3376.28829446403,16730.2925571722,49536.6112830137,260015.492936432
25,2,214091.889900069,97152.498386187,150375.964807465,271600.888131206,554739.957051644,1724739.59218712
25,3,595124.928805701,367621.226965398,530706.176042946,738148.793333315,1180697.76889604,1975902.25953278
25,4,980019.726093456,683369.71614997,900899.438223075,1202649.50614336,1705696.94334955,2933681.77655392
25,5,1286155.07237332,929227.352169758,1203894.00802627,1528743.7450975,2264322.79797107,3481883.88497625
25,6,1477722.72390305,1049292.20381491,1359020.00720188,1780696.72359308,2639810.07147878,3909829.84434364
25,7,1598054.58020477,1128772.54242663,1495859.58498216,1951930.00306686,2747807.19367471,4534410.67106834
25,8,1627905.03550589,1143189.76297186,1533972.94699782,1985630.8603733,2949612.25588849,4454948.41810214
25,9,1615613.29894204,1158418.84321415,1519443.59184176,1985303.3259379,2942596.37795672,4185557.78656171
25,10,1630543.51738993,1119112.36256907,1522787.36476424,2023149.4144378,3023912.88955812,4162301.37057385
25,11,1581836.11714856,1094266.32504758,1493393.4023058,1993096.64340723,2980894.53182335,4127189.56457916
25,12,1485969.65045566,984674.697223631,1343466.1891884,1861957.35458127,2830887.35258152,4423027.53080142
25,13,1379762.93559258,880278.664239248,1294770.65477245,1729657.62321843,2633427.32117965,4033518.40110165
25,14,1348585.1740713,815066.987446859,1234526.67615975,1741676.21067825,2695254.43982411,4984727.26505219
25,15,1218312.08054827,738872.060860039,1102554.603969,1574138.98930961,2552424.87665016,4006518.08363112
25,16,1143318.43273661,616775.459755632,1045433.81568714,1504525.68141251,2499927.82839612,3936259.47163532
25,17,1031541.61983273,542206.913072141,893963.69378676,1373423.97582538,2269807.78863068,4023812.4330555
25,18,924444.453245913,483232.127331878,801283.170888487,1217798.05549361,2178947.13163704,3156328.06982148
25,19,841774.937812527,388491.411920061,710635.742835348,1147249.98570072,2083977.99681699,4408966.9200211
25,20,759833.256454789,322053.900378356,628239.55137111,1020074.20467697,1891703.129042,4154033.17441742
25,21,721879.839173236,264699.332745231,572246.627150875,1006241.42117737,1986516.79498711,3560169.28253741
25,22,595899.752299852,169275.279513384,486935.047542631,854391.541503749,1638693.98208242,2974836.00715777
25,23,555416.171528742,98602.8152216427,436027.070248964,816708.994670927,1616996.77838059,2852500.64880269
25,24,479358.134323806,70686.5748156207,346676.782588369,657512.860351666,1531487.05034453,3482048.89185439
25,25,403653.156250276,47132.5489808744,253920.980544439,585872.040922813,1393145.99016783,2261094.57158181
25,26,381159.222103135,39123.6632923179,229130.182889694,551259.330647698,1353802.7353801,2768906.36470318
25,27,343898.539536633,19730.6386174795,110659.688382135,476049.271455403,1331131.89079411,2585294.03881513
25,28,296733.983933626,14002.8600829622,89434.9377153268,441863.584925645,1167480.43603016,2749087.08952594
25,29,274141.873277724,0,66125.7950710591,436139.786664597,1153853.28613794,2249615.6602199
25,30,240821.228889574,0,39245.5458950885,323870.241003177,1078822.49310687,2584392.63497755
25,31,215308.412521802,0,32549.5943840096,274630.352759085,1037975.27506382,2334607.3298737
25,32,177478.701278047,0,20146.7590607783,220123.695650458,866552.79527437,2037873.11672511
25,33,158948.135276773,0,3561.96175956395,140379.726653551,812763.662505933,2284123.09026074
25,34,147141.247889282,0,0,70697.5828554945,911010.487009299,2457679.17812113
25,35,95718.5894918767,0,0,48029.1688000889,586699.59635006,2257891.36506531
25,36,105223.699786819,0,0,29364.7163416108,699178.081030686,2163153.46621195
25,37,84557.9902934075,0,0,16198.8239112488,581225.374297999,2066728.82127575
25,38,78994.3947604452,0,0,0,579258.723574845,2290925.60032304
25,39,76396.0153313025,0,0,0,529992.423339645,2103749.9752364
25,40,60791.2676047593,0,0,0,417449.407142525,1526180.3767846
26,1,17642.3857029386,0,4293.46007098864,17350.0472357001,61466.0405878449,356244.526424627
26,2,222955.474312003,105935.68375057,154895.864404512,262977.103658172,607209.799505,1490645.73968514
26,3,627612.70895706,382949.482979562,541009.344743711,764570.751788242,1275727.66394467,2348680.779524
26,4,1015226.8212459,695196.948175891,928451.883770916,1226131.6356653,1863975.95418067,2950116.23184892
26,5,1292557.53111804,947293.092025468,1217458.90996617,1553537.19875195,2228653.37117589,3773124.10700624
26,6,1523267.20942547,1072978.62220694,1417973.51266616,1816187.55051568,2744022.66364968,3911450.95521316
26,7,1595259.7900078,1156592.59416856,1505406.25425142,1950600.8312148,2675787.47721501,4081600.04448417
26,8,1711944.27133854,1222423.24294776,1609779.69707373,2085156.94285428,2973098.46413168,4767468.26426047
26,9,1665037.71987429,1207015.34625159,1579146.89434189,2035457.55799708,2844677.0141635,4137528.98616526
26,10,1655581.72399421,1150008.01159638,1566024.04690186,2071041.21330958,3046666.33716714,4772137.50067124
26,11,1546249.30661945,1037967.36670378,1442699.84123317,1914147.33760807,2973967.0484121,4273255.60394148
26,12,1479023.36651673,965002.343660194,1374210.43919155,1869185.35741543,2827998.52939574,4398280.89942176
26,13,1419654.80798839,904871.241672431,1324498.63984679,1796064.56119524,2746599.28782174,4196360.56936622
26,14,1329998.39549271,810430.442156826,1240714.72528928,1687397.2094779,2596607.23724758,4267626.84132237
26,15,1224761.20274634,761754.906267004,1120206.05550849,1576874.38971245,2438738.42840658,4134272.97802729
26,16,1119898.92453019,605441.698479052,1004010.26838176,1514822.43919015,2357477.6761594,3762154.24641437
26,17,1047846.60627908,549741.362777983,937302.928862339,1380666.49308857,2362967.05235009,3560184.37861714
26,18,944186.030988395,467253.939836305,829303.540221805,1271822.24079785,2200139.34630884,3778240.52882884
26,19,871138.032955079,414719.022766674,758142.677601193,1182018.20500886,2109487.77469598,3505990.80305029
26,20,780523.837265272,337823.054979025,638302.96317175,1104011.18740744,2115995.98187662,3339383.18308194
26,21,677175.170749587,251315.798926809,533295.428846047,949373.466143361,1803755.84361465,3022124.19168034
26,22,622788.34067416,159525.899387219,498357.361999964,896999.107295951,1680244.49885869,3562145.00665838
26,23,577456.261609865,103412.026149306,447255.449569985,817807.027390977,1669065.57506691,3565921.0025786
26,24,519009.546952434,79297.9719898473,380177.948925069,770162.971083661,1641452.01031268,3216130.82725652
26,25,454337.720219051,54816.1871096361,282519.764845527,619010.998571306,1599456.12710616,4149092.69324294
26,26,383735.980372041,42318.1239106991,246694.169182244,563104.63339347,1266625.19403061,2803505.61350895
26,27,325248.131725681,21009.9895323398,100680.25532652,505095.051282328,1241861.77654474,2673828.23024938
26,28,281425.457031542,11766.8197058357,74453.785694683,416829.263708665,1087488.72679232,2684949.74857476
26,29,261293.900856189,3540.64645817569,61695.0021585022,370723.910011045,1044635.71346949,3199094.39317723
26,30,232613.615779778,0,44124.0516787307,325761.770658765,1071612.8876703,2445661.18694137
26,31,180399.746264616,0,21181.2171195846,157791.286347305,969897.489675032,2168021.37274409
26,32,188889.403167684,0,12290.1240570868,213400.839805003,1017058.50459143,2545913.46266518
26,33,155433.899693034,0,6281.06113221887,95751.0769672613,805176.236693789,2421382.78422546
26,34,129890.503271196,0,0,76103.1133678,768637.513986256,1993120.78506155
26,35,125150.059525114,0,0,55118.1479222213,742054.784993974,2663571.98290717
26,36,102974.761176802,0,0,37194.7596654079,658362.773144448,1853986.20706539
26,37,87273.5524256996,0,0,21582.3753905113,630718.448811241,1729494.28647425
26,38,84585.1585958195,0,0,7398.21227368546,586212.672021708,1830140.46746305
26,39,65760.5595155132,0,0,0,520091.140130968,2054638.50374857
26,40,52401.2254049735,0,0,0,293563.099551518,1820526.25969222
27,1,18380.9615978051,0,5025.82346039298,19341.4364767574,65101.7266601272,307452.525713227
27,2,248635.194635455,106893.460963732,162570.49395028,320627.8890974,699228.992509898,1765061.81272053
27,3,656638.227885733,405425.720626308,581352.564440736,803785.524155356,1305453.35021951,2713103.26196547
27,4,1080146.54101021,737072.083773416,988122.320975842,1303011.01627675,2011349.42907694,2972050.84880389
27,5,1386045.41433616,1003774.39806002,1303325.73885022,1679959.13096188,2371883.79231023,3584809.88432846
27,6,1560685.85349017,1135958.75424891,1445101.38470758,1897906.47347583,2844245.74879992,4064134.20125389
27,7,1682744.12081616,1206198.99226497,1581376.34936869,2026727.30365694,2846059.39783781,4664534.46798341
27,8,1734037.84749498,1212619.64271273,1622594.83057153,2117069.83308873,3099623.31903225,4305856.60888112
27,9,1682556.25548205,1194357.39961525,1592377.39408252,2032895.30396301,2988960.05563055,4779522.91679233
27,10,1708979.66857023,1174000.46445186,1609555.99040043,2077014.9213101,3162274.64014346,4412146.09774129
27,11,1641883.64265389,1103171.00264957,1526310.39471799,2069819.78356084,3068221.16135439,4721024.10203314
27,12,1604428.39346218,1053564.68297234,1485596.04460674,2005535.55369172,3056359.58200065,4405816.81137801
27,13,1490586.4397697,957542.862346926,1394640.48058524,1876832.94538977,2917459.50935308,4386293.23381809
27,14,1392191.59858191,883140.33696675,1245373.52774471,1779420.30549523,2751537.68393921,4736119.02350302
27,15,1228215.83763385,713463.161612597,1120453.9219326,1563591.26822179,2574580.02168644,4043596.32290994
27,16,1167775.21315217,667840.988365913,1039132.76670539,1517016.40035079,2549255.55047657,3896963.440798
27,17,1033537.39148974,514579.212827752,917085.339869319,1413750.2367406,2332962.28986388,3678756.57764285
27,18,1022176.69277115,483629.813838136,902931.479326085,1416557.38243488,2324385.55257787,4067415.22330417
27,19,859014.831764713,413544.267730025,718243.858371202,1178117.07833925,2118119.24201184,3840802.32985358
27,20,811480.835807667,358672.838727045,661002.605628031,1120494.47041958,2110145.38011533,3194584.29546641
27,21,752829.620721853,315439.744746689,607552.138763941,1027124.89624515,2045287.28323779,3814420.17012831
27,22,650771.593831016,203338.342104213,527035.141992176,935367.023327217,1730477.1182855,3338721.63614226
27,23,574910.662765043,106829.936218157,426249.454950577,831189.743636169,1677461.91132579,3488264.86895477
27,24,535125.85397467,83501.939359261,395258.020433567,804493.480246151,1579505.86017296,3322860.97060485
27,25,480535.486734123,69435.513522151,344426.951266126,668315.504875056,1504446.21726095,3049466.81764124
27,26,401978.72592773,45793.2084066578,228288.658991332,592036.240357019,1403241.5876718,2784593.07878314
27,27,338306.470975499,22889.3092425572,110951.119880834,517729.45328488,1299211.35536753,2471479.65308364
27,28,302339.495373515,14087.9542514068,95371.6529565236,444579.713230265,1225500.54475121,2443003.63616953
27,29,282430.416480075,0,57374.6402639818,423789.612554673,1111781.24544297,2778711.34736281
27,30,214908.502470701,0,39834.3889194814,297186.282309528,946256.495750937,2420789.22928625
27,31,208432.024861286,0,32385.7568979386,277258.658118839,982539.797569573,1924109.59475837
27,32,183899.014277484,0,18768.0847214003,159222.127396139,913852.244292088,2866611.61171216
27,33,160396.280095903,0,4675.91799256637,122875.01934923,878725.449701399,1900552.65774395
27,34,140231.624058083,0,0,88139.3222861532,803550.699037904,1673506.32994322
27,35,119200.61347927,0,0,59651.5591286564,719830.259841709,1887417.39499052
27,36,101168.040931197,0,0,46136.3666692817,677483.794008461,1694501.10076547
27,37,89061.1048866222,0,0,27080.2879374744,676312.169797762,1655962.78635905
27,38,77923.0026798131,0,0,11704.4436075694,551225.299639443,1887143.05408045
27,39,68087.3954974456,0,0,0,456435.448334343,1943743.7606486
27,40,66566.8262994161,0,0,0,425226.099585327,1749251.92685381
28,1,21226.1403484493,0,5037.59289092127,18838.082473808,66938.4332816643,603455.509584598
28,2,228627.274790501,107737.70882794,165986.739079716,279258.985934642,600607.625451933,1560623.460641
28,3,672304.362795403,419920.726153352,610717.415988324,824992.891159334,1293298.96901946,2527515.29179048
28,4,1083731.05548493,764714.692944742,1000376.4193448,1303805.61172599,1978516.59761393,3292784.78642795
28,5,1435220.73538966,1050657.74510727,1356752.95929304,1717081.23367916,2447577.85817327,3981799.85595647
28,6,1655235.69848893,1211723.82799747,1555023.5359753,1999035.86759251,2862567.54914551,4468105.60727539
28,7,1724011.18210671,1259447.38412684,1623869.57589358,2059024.79618842,2860183.90186811,4553786.1357941
28,8,1799082.77877436,1320468.22589427,1714579.52388254,2191230.95656134,3078482.61347726,4287501.34259389
28,9,1780014.07927678,1260654.36689283,1669084.52491785,2198967.15401006,3138595.52955218,4533788.60364328
28,10,1716914.88097515,1211566.52335626,1631505.04544549,2133060.87680031,2981359.07635755,4361745.6694685
28,11,1697465.89682206,1125553.33994593,1576902.24500762,2125802.19381262,3114593.27619355,4585917.62226645
28,12,1619198.95946334,1079296.82236406,1507418.79941896,2041624.20171418,3081092.08827474,4520631.26031182
28,13,1527785.09371895,1015649.18125117,1423569.07010905,1954979.2234456,2816752.30837325,4121660.69165801
28,14,1405148.07063661,860604.26382437,1275050.94726954,1848976.37190105,2873286.46717603,3995397.31032271
28,15,1330824.18975268,792626.187946495,1197566.36103415,1737744.97338363,2680960.17203896,4909000.04635676
28,16,1224827.35912408,716464.612846835,1121822.33770146,1591542.37950705,2541671.93764214,4049555.03321216
28,17,1114312.62625676,610885.498968125,999172.979906954,1436196.03511677,2515809.54417696,3697191.61446912
28,18,1017377.26412292,517655.490783023,879339.014434664,1346963.10095033,2412133.12276858,4037176.42600237
28,19,916030.872713808,449686.405681744,779569.324855381,1248671.47559428,2203068.39138719,3666370.61251465
28,20,823315.727860887,367654.024837205,708602.245500361,1175340.84061542,1921127.27260035,3243600.25081482
28,21,674491.952802386,233033.151382817,546320.60806446,918913.114334633,1941993.41734718,3203136.37329759
28,22,641807.200512654,160919.280303091,510136.851250457,925138.35899034,1747213.07698802,3753308.56047892
28,23,566621.794492476,96403.4047668759,420980.908841675,809450.227809146,1802998.56209302,2833958.48308057
28,24,521445.507121966,74466.5089906629,378448.882461368,709215.925100051,1650001.54898964,3764461.63833664
28,25,464557.805769908,62274.4354128529,315985.635621882,655778.079844997,1514690.05941352,2824145.88084416
28,26,402973.941895151,43231.380310888,255299.254721558,619312.3436672,1305178.51192776,2781300.26485406
28,27,372305.10616863,24009.9526988459,116593.409194839,541087.699547685,1475910.00383701,3680402.03237084
28,28,329221.303821819,12181.117001211,91594.8000689017,492949.361278734,1296252.46341684,3106206.73116256
28,29,260466.609962226,0,56912.0887225129,372512.617771188,1146876.69135695,2862893.81335251
28,30,260054.978370097,0,45435.7413785486,333709.381423492,1300948.17802149,2861326.27014769
28,31,190370.482961042,0,27872.4537424474,235147.449124899,968894.670684232,2361770.2547233
28,32,165792.224472682,0,12503.8676920161,199194.045604922,886989.405475939,1786034.12980804
28,33,160039.327073916,0,4517.12978920475,95674.1630807218,918095.756434862,2207942.98474524
28,34,160225.428676849,0,0,81885.9876819872,904598.831114336,3244046.3435318
28,35,119098.236847886,0,0,59106.8069497096,819981.891133171,1848690.16131547
28,36,122400.911047093,0,0,41283.6878434878,708233.666553269,2544671.16388876
28,37,87561.9380125476,0,0,25683.149912887,609165.238223781,1750094.96292451
28,38,82893.1858717898,0,0,8850.76572709373,499353.141976282,2180690.9497004
28,39,61703.2428655095,0,0,0,460025.010780443,1693941.8694382
28,40,78781.889195582,0,0,0,499270.010276171,2386101.10888182
29,1,22849.7075986232,0,4959.16356072218,20260.6245340483,82160.5627891025,504532.209583746
29,2,238807.856166311,105673.496604751,171632.279551609,307539.550542557,615584.040417487,1341311.85002504
29,3,690106.242017843,419259.439051747,608697.816921222,852317.16129419,1378153.39681916,2572708.56871779
29,4,1133269.47488915,806999.409753536,1048567.2364984,1387655.6912706,2063366.33789318,3059890.8773087
29,5,1458178.11109191,1048379.68171558,1345865.32978573,1772868.34749779,2592639.35381091,3805895.20116448
29,6,1666995.37550824,1190735.71550036,1572246.00234205,2015371.12046821,2855725.03202454,4174683.57336872
29,7,1811396.31933165,1324134.46428841,1736237.22902837,2178607.82299187,3047255.4908362,4600927.01675777
29,8,1857088.76980186,1338855.80840144,1740367.96039926,2255962.4482255,3242779.27278324,4396924.14710857
29,9,1879084.4924758,1348427.13854632,1796071.21964223,2259584.39616309,3358267.3011003,4723763.70323578
29,10,1784264.85503474,1243217.58092235,1684812.5155804,2248868.32373112,3109950.81187767,4378119.50054404
29,11,1707316.06731641,1183796.299781,1619389.37104163,2122705.91986024,3111673.64937113,4543129.86116433
29,12,1693117.75691771,1128056.08007641,1584812.97070902,2137484.9107761,3179823.2640521,5141313.21549054
29,13,1530955.2028032,1015950.14189505,1403345.01223015,1900122.67614363,2896041.82798889,4554983.0491807
29,14,1439823.47571198,892183.295347229,1316462.4905291,1848834.15095837,2925044.88563027,4461841.14125315
29,15,1294021.17459074,760890.423185122,1165673.12150597,1681212.83198852,2742379.77771323,4294245.81277315
29,16,1211785.49941289,658674.41551059,1075724.40129612,1609830.5268555,2644584.69834989,4116588.37805684
29,17,1122373.0190241,567972.133807291,1031883.66403489,1499776.81110447,2415684.17275887,4394594.46257333
29,18,1038492.8980454,535025.123691335,907573.558848564,1436919.55448018,2361009.28944849,4287811.90639966
29,19,922362.570724128,434687.78305085,791432.1429183,1257363.623785,2205621.99162078,4424846.19490072
29,20,823235.327305323,374045.349456581,700280.064846697,1148362.98823653,2014101.31270546,3438302.26623185
29,21,727113.910626406,253684.725316633,584580.280246518,1047648.04655011,1915385.76210739,3661445.79184012
29,22,663508.926637614,162528.948398391,510803.430622153,928354.474975023,1857565.44507343,3857376.52450875
29,23,589007.596093584,117449.649293586,412902.102174066,867277.066215958,1869736.09324636,3130721.14776934
29,24,525901.813731152,79111.7088335869,417856.986016229,780462.896079542,1574932.8581172,3161798.41111073
29,25,459828.741698028,62057.7380456064,316111.79367206,703927.855940253,1470839.47840646,2740923.52398743
29,26,391907.171392979,44065.4442544292,218990.367175378,602951.759628239,1367050.23387591,2375770.69306458
29,27,382568.248847589,23716.0367306731,137063.061202036,549065.759495021,1461742.59652247,2983854.02153476
29,28,301164.560048928,11327.2127270275,85881.5384620011,427056.811093364,1237566.43586156,3131576.197452
29,29,271741.80382104,0,60463.0396377084,402261.381540482,1083565.61161978,2604822.37804857
29,30,250168.893433747,0,48847.6109415031,366432.205699744,1133237.53187129,2866013.28008533
29,31,210796.102240235,0,33642.9872934886,297086.164635196,999561.220598486,1948267.1550371
29,32,191674.807197304,0,16189.2243024866,151895.909880585,971779.089743988,2706421.15923307
29,33,162745.183066476,0,0,92789.3337663172,929634.102809942,2561640.78809491
29,34,146132.081314776,0,0,83741.7996772896,804736.679113184,2236179.52825511
29,35,113128.066359665,0,0,55550.1653064627,699419.897227505,1562153.87412119
29,36,114745.326654737,0,0,43115.1543421493,725493.102226811,2252449.47460352
29,37,89879.8555893899,0,0,26650.1199772418,635827.844021217,1944842.71744533
29,38,81798.079867563,0,0,7513.92969606392,584286.080435186,2331812.33684791
29,39,72105.9052845201,0,0,0,589910.930036067,1884513.00662888
29,40,72208.8089093083,0,0,0,527215.717040897,2039613.32739585
30,1,20515.0660237707,0,5236.62325478554,19379.1100595976,62239.3574481017,475889.194669333
30,2,260196.940432295,115457.1939966,187969.822338297,354038.876793695,634082.186915368,1690636.74632278
30,3,710780.961129344,449158.602493234,627648.079742557,889010.147784786,1412699.20713735,2456242.59659323
30,4,1197388.99867697,845973.788888639,1108559.44066615,1422366.21561021,2119501.27109217,3420830.29821763
30,5,1494106.4042809,1109269.35893858,1410544.92331974,1776302.47520929,2581063.8924821,3564646.42563435
30,6,1718265.68355236,1266030.30256678,1625918.84630561,2059771.8577886,2919214.35533159,4118331.91567743
30,7,1879132.44496934,1384904.53704428,1777430.02523002,2300899.1052006,3263228.10906937,4368863.87008398
30,8,1935983.75502301,1427861.46636898,1857509.30094456,2366185.82928463,3298173.86804575,4558928.94755793
30,9,1934607.44671563,1369948.19676609,1835793.72907577,2365846.26720866,3362879.07486258,4959527.80608339
30,10,1884367.43585829,1328933.47650552,1771991.15133677,2303041.31317652,3362451.5562126,4694991.26087489
30,11,1808581.82852902,1210000.64278279,1691802.11037831,2270012.77155506,3271027.782891,4775094.70641608
30,12,1724448.2404554,1145305.45674213,1607260.68000049,2176377.59255553,3151345.63147989,4661875.80140211
30,13,1574781.18518813,1025607.95154072,1469802.00026516,2023770.05877534,2971654.78659529,4029892.29116115
30,14,1526834.19853817,960004.452163717,1402633.284412,1929175.77886804,3067661.33586171,4301053.65387517
30,15,1338868.52564611,798763.445315084,1218613.8445492,1763270.91269339,2778962.0586958,3817292.25935989
30,16,1252976.10422476,727184.515390434,1124175.84724211,1667242.18671327,2649457.81852011,4004146.39908667
30,17,1178626.03967539,613073.979791586,1033912.58557849,1585756.95660746,2545265.25547079,4608480.00682549
30,18,1077574.2215493,559483.331488679,969457.652544334,1429361.45310465,2390086.3597833,4089587.33237109
30,19,934572.587936521,436384.30138653,780899.782149002,1274566.44789917,2306361.4913121,3729720.56084233
30,20,845373.490809594,373564.830768317,700967.476312152,1168302.72572038,2050226.52628164,3706976.86019623
30,21,762048.058075235,286975.971816251,598164.246155063,1072417.22938872,2061382.97498648,4096782.35160867
30,22,676977.844447805,187802.565203399,555555.983555039,983276.646867274,1868659.06961715,3414693.3797837
30,23,630339.720125783,129754.191397372,493208.469615966,906200.00142984,1787541.35209131,3887693.87305424
30,24,519080.201295224,83818.8699248278,376294.799524172,745574.654088656,1565177.72254164,3401369.08606389
30,25,484795.927369244,62111.0538481771,317872.48620696,698313.051085973,1689083.61967088,3269119.93386042
30,26,431379.733727185,43045.920696304,262961.80545823,669211.844667554,1389699.21842293,3241164.73334792
